transaction_id,loyalty_account_id,customer_id,customer_name,tier,transaction_type,points,available_points,booking_id,booking_amount,booking_status,description,created_at
1123,126,126,"Võ Long",SILVER,EARN,8,47,1468,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-09-25 12:16"
1088,123,123,"Lê Duy",GOLD,EARN,8,141,1424,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-09-25 15:40"
2356,225,225,"Phạm Lan",MEMBER,EARN,5,38,2967,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-09-25 22:13"
1772,186,186,"Phạm Bình",SILVER,EARN,5,15,2269,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-09-25 23:42"
67,13,13,"Nguyễn Bình",SILVER,EARN,3,88,91,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-09-26 07:18"
595,78,78,"Dương Khoa",MEMBER,EARN,8,37,809,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-09-26 10:44"
1957,197,197,"Trần Hương",MEMBER,EARN,3,11,2487,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-09-26 12:54"
909,106,106,"Phan Huy",GOLD,EARN,8,50,1194,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-09-26 14:33"
1471,153,153,"Nguyễn Đức",SILVER,EARN,5,40,1888,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-09-27 00:01"
812,98,98,"Dương Đức",GOLD,EARN,5,116,1074,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-09-27 20:05"
2662,253,253,"Lê Quân",GOLD,EARN,8,203,3360,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-09-28 13:11"
1187,133,133,"Vũ Việt",SILVER,EARN,5,54,1547,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-09-28 13:41"
2487,237,237,"Mai Nhung",GOLD,EARN,5,99,3135,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-09-28 15:41"
1241,140,140,"Đào Huy",GOLD,EARN,5,5,1617,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-09-28 17:09"
3091,285,285,"Nguyễn Anh",SILVER,EARN,3,11,3868,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-09-28 17:36"
3014,278,278,"Phạm Anh",GOLD,EARN,3,102,3771,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-09-28 18:55"
1661,173,173,"Đỗ Duy",PLATINUM,EARN,8,255,2127,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-09-28 20:18"
1521,160,160,"Vũ Nam",MEMBER,EARN,3,16,1951,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-09-28 20:34"
2929,271,271,"Lý Thảo",GOLD,EARN,5,187,3663,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-09-28 20:53"
1330,144,144,"Hồ Khoa",MEMBER,EARN,3,31,1720,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-09-28 22:18"
2590,247,247,"Vũ Sơn",SILVER,EARN,3,25,3271,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-09-28 23:56"
2276,221,221,"Đào Đức",GOLD,EARN,8,183,2868,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-09-29 13:17"
2892,268,268,"Hoàng Linh",SILVER,EARN,5,109,3624,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-09-29 16:28"
1242,140,140,"Đào Huy",GOLD,EARN,5,10,1618,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-09-29 17:03"
337,42,42,"Mai Linh",SILVER,EARN,3,66,440,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-09-29 17:33"
679,87,87,"Vũ Bình",MEMBER,EARN,5,13,917,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-09-29 21:08"
22,8,8,"Đặng Linh",SILVER,EARN,8,106,28,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-09-30 17:38"
382,46,46,"Ngô Bình",SILVER,EARN,5,138,498,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-09-30 17:51"
1158,130,130,"Bùi Trung",SILVER,EARN,5,34,1512,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-01 12:55"
2702,256,256,"Lê Lan",SILVER,EARN,8,108,3406,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-01 16:23"
205,25,25,"Phạm Đức",SILVER,EARN,5,67,261,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-01 18:35"
1836,189,189,"Nguyễn Khoa",SILVER,EARN,8,40,2342,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-01 23:53"
1662,173,173,"Đỗ Duy",PLATINUM,EARN,8,263,2128,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-02 14:42"
631,81,81,"Vũ Trung",SILVER,EARN,3,69,853,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-02 15:34"
266,33,33,"Dương Tuấn",SILVER,EARN,5,59,345,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-03 14:18"
240,31,31,"Hoàng Dũng",SILVER,EARN,5,112,314,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-03 16:31"
454,56,56,"Huỳnh Trung",SILVER,EARN,8,86,599,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-03 18:52"
2384,226,226,"Mai Linh",GOLD,EARN,5,155,3002,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-03 23:45"
2663,253,253,"Lê Quân",GOLD,EARN,8,211,3361,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-04 00:39"
319,37,37,"Lê Hương",SILVER,EARN,3,80,410,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-04 15:18"
3103,288,288,"Hồ Dũng",SILVER,EARN,8,8,3883,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-05 00:19"
2186,218,218,"Bùi Anh",PLATINUM,EARN,5,5,2765,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-05 12:38"
1453,151,151,"Nguyễn Dũng",MEMBER,EARN,8,16,1865,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-05 14:52"
813,98,98,"Dương Đức",GOLD,EARN,8,124,1075,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-05 15:32"
2319,224,224,"Trần Tuấn",GOLD,EARN,5,5,2925,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-05 15:58"
3088,284,284,"Tô Anh",GOLD,EARN,8,157,3863,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-05 17:50"
280,35,35,"Đặng Thu",MEMBER,EARN,8,35,365,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-05 17:54"
271,33,33,"Dương Tuấn",SILVER,EARN,5,59,352,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-05 18:08"
3015,278,278,"Phạm Anh",GOLD,EARN,8,110,3772,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-05 19:30"
2766,260,260,"Nguyễn Tiến",SILVER,EARN,8,18,3481,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-05 21:13"
2576,246,246,"Đinh Huy",SILVER,EARN,8,31,3252,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-05 21:41"
2720,257,257,"Mai Minh",SILVER,EARN,8,80,3431,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-05 22:29"
1089,123,123,"Lê Duy",GOLD,EARN,8,149,1426,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-05 22:39"
1663,173,173,"Đỗ Duy",PLATINUM,EARN,8,271,2129,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-05 23:45"
2978,276,276,"Huỳnh Khánh",MEMBER,EARN,5,10,3728,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-05 23:53"
178,24,24,"Phan Mai",SILVER,EARN,5,88,231,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-06 07:49"
1535,162,162,"Đinh Nhung",SILVER,EARN,5,5,1968,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-06 16:18"
2793,263,263,"Trần Trang",SILVER,EARN,8,39,3515,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-06 20:29"
2166,215,215,"Lý Lan",MEMBER,EARN,5,8,2739,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-06 21:02"
2005,201,201,"Lê Nhung",GOLD,EARN,8,8,2543,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-06 21:17"
1243,140,140,"Đào Huy",GOLD,EARN,8,18,1619,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-06 23:05"
177,24,24,"Phan Mai",SILVER,EARN,8,88,230,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-07 15:23"
725,93,93,"Đỗ Hương",MEMBER,EARN,3,8,976,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-07 21:51"
977,114,114,"Hoàng Anh",MEMBER,EARN,8,24,1287,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-07 22:52"
2529,241,241,"Tô Thu",SILVER,EARN,5,51,3193,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-08 13:16"
1681,177,177,"Huỳnh Quân",SILVER,EARN,8,30,2150,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-08 13:55"
497,66,66,"Hồ Lan",MEMBER,EARN,3,27,674,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-08 15:05"
1973,199,199,"Phạm Nam",GOLD,EARN,8,45,2507,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-08 21:30"
1109,125,125,"Mai Minh",MEMBER,EARN,3,24,1450,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-09 15:02"
78,14,14,"Võ Khoa",MEMBER,EARN,3,17,105,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-09 15:54"
2488,237,237,"Mai Nhung",GOLD,EARN,5,104,3136,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-09 22:41"
143,22,22,"Đinh Lan",MEMBER,EARN,5,34,192,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-10 14:25"
627,81,81,"Vũ Trung",SILVER,EARN,8,69,849,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-10 17:14"
693,89,89,"Đặng Hà",SILVER,EARN,5,19,933,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-10 19:15"
1331,144,144,"Hồ Khoa",MEMBER,EARN,5,36,1721,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-11 00:50"
274,33,33,"Dương Tuấn",SILVER,EARN,3,59,356,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-11 08:57"
1557,164,164,"Đào Mai",SILVER,EARN,5,39,1998,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-11 14:19"
1231,138,138,"Vũ Phát",MEMBER,EARN,5,13,1604,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-11 16:18"
1994,200,200,"Hồ Sơn",SILVER,EARN,3,6,2529,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-11 18:17"
2127,209,209,"Phan Khoa",MEMBER,EARN,5,5,2685,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-11 21:37"
1012,118,118,"Lý Huy",SILVER,EARN,8,13,1331,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-12 12:56"
2930,271,271,"Lý Thảo",GOLD,EARN,8,195,3664,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-12 14:32"
1472,153,153,"Nguyễn Đức",SILVER,EARN,5,45,1889,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-12 15:03"
1671,174,174,"Hoàng Nam",MEMBER,EARN,5,13,2137,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-12 15:03"
1090,123,123,"Lê Duy",GOLD,EARN,5,154,1427,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-12 15:04"
2006,201,201,"Lê Nhung",GOLD,EARN,5,13,2544,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-12 15:35"
2308,223,223,"Hồ Thành",SILVER,EARN,5,76,2911,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-12 15:54"
2187,218,218,"Bùi Anh",PLATINUM,EARN,8,13,2766,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-12 16:10"
1865,191,191,"Trần Mai",MEMBER,EARN,5,31,2380,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-12 16:55"
28,8,8,"Đặng Linh",SILVER,EARN,5,106,35,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-12 18:13"
1664,173,173,"Đỗ Duy",PLATINUM,EARN,5,276,2130,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-12 18:58"
1244,140,140,"Đào Huy",GOLD,EARN,5,23,1620,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-12 21:53"
1304,143,143,"Võ Nam",SILVER,EARN,5,31,1689,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-12 21:56"
2664,253,253,"Lê Quân",GOLD,EARN,8,219,3362,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-12 23:34"
814,98,98,"Dương Đức",GOLD,EARN,8,132,1076,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-12 23:41"
2185,217,217,"Mai Quân",MEMBER,EARN,3,9,2764,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-13 00:31"
556,73,73,"Trần Phát",SILVER,EARN,3,99,756,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-13 09:03"
243,31,31,"Hoàng Dũng",SILVER,EARN,3,112,317,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-13 14:35"
2721,257,257,"Mai Minh",SILVER,EARN,5,85,3432,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-13 14:35"
673,86,86,"Hoàng Khoa",SILVER,EARN,3,34,909,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-13 15:28"
1338,146,146,"Ngô Trung",GOLD,EARN,5,21,1732,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-13 15:40"
3092,285,285,"Nguyễn Anh",SILVER,EARN,3,14,3869,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-13 17:46"
2665,253,253,"Lê Quân",GOLD,EARN,8,227,3363,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-13 18:43"
226,29,29,"Đào Minh",MEMBER,EARN,8,45,299,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-14 08:22"
636,82,82,"Phạm Huy",MEMBER,EARN,8,40,858,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-14 16:27"
2119,206,206,"Hồ Duy",MEMBER,EARN,5,23,2671,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-14 19:15"
2157,213,213,"Đặng Duy",MEMBER,EARN,5,11,2724,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-14 19:59"
2007,201,201,"Lê Nhung",GOLD,EARN,8,21,2545,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-14 23:51"
396,48,48,"Phan Việt",MEMBER,EARN,8,44,519,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-15 10:33"
2162,214,214,"Hồ Tùng",MEMBER,EARN,8,27,2731,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-15 12:41"
117,19,19,"Trần Đức",SILVER,EARN,8,124,158,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-15 16:29"
1245,140,140,"Đào Huy",GOLD,EARN,8,31,1621,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-15 23:23"
618,80,80,"Bùi Sơn",SILVER,EARN,3,123,839,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-16 08:02"
2530,241,241,"Tô Thu",SILVER,EARN,8,59,3194,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-16 14:27"
487,62,62,"Đào Tuấn",MEMBER,EARN,5,31,650,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-16 17:44"
77,14,14,"Võ Khoa",MEMBER,EARN,3,17,103,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-16 17:55"
971,113,113,"Dương Khoa",MEMBER,EARN,3,6,1280,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-16 18:09"
536,70,70,"Đào Khánh",SILVER,EARN,3,74,730,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-16 18:17"
1522,160,160,"Vũ Nam",MEMBER,EARN,5,21,1952,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-17 00:05"
571,74,74,"Tô Tuấn",SILVER,EARN,5,61,774,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-17 09:07"
1246,140,140,"Đào Huy",GOLD,EARN,8,39,1622,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-18 15:30"
2145,211,211,"Hồ Minh",MEMBER,EARN,5,23,2708,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-19 00:02"
2703,256,256,"Lê Lan",SILVER,EARN,5,113,3407,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-19 13:12"
2320,224,224,"Trần Tuấn",GOLD,EARN,8,13,2927,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-19 13:43"
1974,199,199,"Phạm Nam",GOLD,EARN,3,48,2508,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-19 14:46"
2591,247,247,"Vũ Sơn",SILVER,EARN,5,30,3272,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-19 14:46"
815,98,98,"Dương Đức",GOLD,EARN,8,140,1077,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-19 15:01"
2577,246,246,"Đinh Huy",SILVER,EARN,5,36,3253,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-19 15:27"
910,106,106,"Phan Huy",GOLD,EARN,5,55,1195,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-19 15:34"
2385,226,226,"Mai Linh",GOLD,EARN,5,160,3003,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-19 15:40"
112,19,19,"Trần Đức",SILVER,EARN,8,124,153,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-19 17:18"
2188,218,218,"Bùi Anh",PLATINUM,EARN,8,21,2767,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-19 17:52"
981,115,115,"Phạm Tiến",MEMBER,EARN,3,3,1295,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-19 18:42"
3016,278,278,"Phạm Anh",GOLD,EARN,8,118,3773,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-19 19:03"
2489,237,237,"Mai Nhung",GOLD,EARN,5,109,3137,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-19 19:31"
1454,151,151,"Nguyễn Dũng",MEMBER,EARN,3,19,1866,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-19 19:47"
1837,189,189,"Nguyễn Khoa",SILVER,EARN,5,45,2343,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-19 21:19"
957,110,110,"Dương Sơn",SILVER,EARN,5,20,1258,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-19 22:08"
2277,221,221,"Đào Đức",GOLD,EARN,8,191,2870,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-19 23:22"
816,98,98,"Dương Đức",GOLD,EARN,8,148,1078,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-20 00:38"
2309,223,223,"Hồ Thành",SILVER,EARN,8,84,2912,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-20 00:47"
1896,193,193,"Dương Đức",SILVER,EARN,3,3,2413,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-20 15:58"
2794,263,263,"Trần Trang",SILVER,EARN,8,47,3516,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-20 17:20"
2666,253,253,"Lê Quân",GOLD,EARN,8,235,3364,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-20 21:25"
149,23,23,"Huỳnh Nhung",SILVER,EARN,5,147,199,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-21 08:26"
59,12,12,"Lý Ngân",SILVER,EARN,5,85,80,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-21 16:16"
634,81,81,"Vũ Trung",SILVER,EARN,5,69,856,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-21 16:19"
1665,173,173,"Đỗ Duy",PLATINUM,EARN,5,281,2131,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-21 19:55"
2050,202,202,"Đào Phát",MEMBER,EARN,8,29,2595,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-22 00:24"
1159,130,130,"Bùi Trung",SILVER,EARN,3,37,1513,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-22 14:21"
2321,224,224,"Trần Tuấn",GOLD,EARN,5,18,2928,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-22 16:30"
141,22,22,"Đinh Lan",MEMBER,EARN,8,34,190,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-23 07:13"
1763,185,185,"Phan Huy",SILVER,EARN,3,38,2258,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-23 12:12"
2722,257,257,"Mai Minh",SILVER,EARN,5,90,3433,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-23 23:20"
73,13,13,"Nguyễn Bình",SILVER,EARN,5,88,99,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-24 09:51"
2828,267,267,"Đào Linh",PLATINUM,EARN,5,5,3555,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-24 13:37"
2279,221,221,"Đào Đức",GOLD,EARN,8,207,2872,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-24 14:29"
1305,143,143,"Võ Nam",SILVER,EARN,5,36,1690,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-24 14:38"
2121,207,207,"Dương Quân",MEMBER,EARN,5,8,2673,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-24 20:13"
1857,190,190,"Ngô Duy",SILVER,EARN,3,48,2367,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-25 00:09"
291,36,36,"Đinh Long",SILVER,EARN,5,122,378,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-25 08:39"
230,30,30,"Hồ Anh",MEMBER,EARN,5,26,304,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-25 09:47"
1473,153,153,"Nguyễn Đức",SILVER,EARN,8,53,1890,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-26 12:05"
2941,273,273,"Trần Linh",SILVER,EARN,3,39,3680,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-26 12:09"
2008,201,201,"Lê Nhung",GOLD,EARN,8,29,2546,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-26 13:56"
2189,218,218,"Bùi Anh",PLATINUM,EARN,5,26,2768,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-26 14:10"
54,12,12,"Lý Ngân",SILVER,EARN,8,85,75,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-26 14:22"
2627,251,251,"Huỳnh Huy",MEMBER,EARN,5,10,3320,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-26 15:23"
817,98,98,"Dương Đức",GOLD,EARN,8,156,1079,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-26 16:28"
524,70,70,"Đào Khánh",SILVER,EARN,5,74,715,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-26 16:46"
1091,123,123,"Lê Duy",GOLD,EARN,8,162,1428,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-26 18:39"
1666,173,173,"Đỗ Duy",PLATINUM,EARN,8,289,2132,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-26 18:54"
2278,221,221,"Đào Đức",GOLD,EARN,8,199,2871,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-26 19:09"
3060,283,283,"Đinh Thành",SILVER,EARN,3,35,3830,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-26 20:00"
2513,239,239,"Đào Thảo",SILVER,EARN,8,31,3167,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-26 21:03"
818,98,98,"Dương Đức",GOLD,EARN,8,164,1080,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-26 23:47"
1247,140,140,"Đào Huy",GOLD,EARN,8,47,1623,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-27 00:03"
3017,278,278,"Phạm Anh",GOLD,EARN,8,126,3774,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-27 00:06"
1830,188,188,"Hồ Thu",MEMBER,EARN,3,22,2334,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-27 00:07"
3104,288,288,"Hồ Dũng",SILVER,EARN,5,13,3884,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-27 00:17"
170,23,23,"Huỳnh Nhung",SILVER,EARN,3,147,222,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-27 08:18"
2795,263,263,"Trần Trang",SILVER,EARN,5,52,3517,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-27 14:02"
978,114,114,"Hoàng Anh",MEMBER,EARN,8,32,1288,80000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-27 15:08"
1536,162,162,"Đinh Nhung",SILVER,EARN,5,10,1969,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-27 17:19"
2829,267,267,"Đào Linh",PLATINUM,EARN,5,10,3556,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-27 18:10"
2452,235,235,"Phan Trang",MEMBER,EARN,5,5,3091,50000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-27 18:45"
1674,176,176,"Đỗ Duy",MEMBER,EARN,3,6,2141,30000.00,COMPLETED,"[fake] Tích điểm rửa xe","2024-10-27 22:24"
229,30,30,"Hồ Anh",MEMBER,EARN,8,26,303,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-28 17:47"
565,73,73,"Trần Phát",SILVER,EARN,8,99,766,80000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-29 16:17"
50,12,12,"Lý Ngân",SILVER,EARN,5,85,69,50000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-29 16:49"
574,74,74,"Tô Tuấn",SILVER,EARN,3,61,777,30000.00,COMPLETED,"[seed] Tích điểm rửa xe","2024-10-29 17:11"
